Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::__type, std::__decay_and_strip<TimerData>::__type> std::make_pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, TimerData>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, TimerData&&) [178]
[133]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [133]
-----------------------------------------------
                0.00    0.00       6/12          void std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::_M_construct_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&&) [168]
                0.00    0.00       6/12          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&&) [142]
[134]    0.0    0.00    0.00      12         operator new(unsigned long, void*) [134]
-----------------------------------------------
                0.00    0.00       2/11          long* std::fill_n<long*, unsigned long, long>(long*, unsigned long, long const&) [212]
                0.00    0.00       9/11          _ZSt14__copy_move_a2ILb1EDTclL_ZSt12__miter_baseIPlET_S2_Ecldtfp_L_ZNKSt13move_iteratorIS1_E4baseEvEEEES5_ET1_T0_S7_S6_ [189]
[135]    0.0    0.00    0.00      11         long* std::__niter_base<long*>(long*) [135]
-----------------------------------------------
                0.00    0.00       2/9           std::vector<long, std::allocator<long> >::~vector() [209]
                0.00    0.00       3/9           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
                0.00    0.00       4/9           std::vector<long, std::allocator<long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, unsigned long, long const&) [225]
[136]    0.0    0.00    0.00       9         std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [136]
-----------------------------------------------
                0.00    0.00       2/8           __gnu_cxx::new_allocator<long>::allocate(unsigned long, void const*) [195]
                0.00    0.00       6/8           std::allocator_traits<std::allocator<long> >::max_size(std::allocator<long> const&) [153]
[137]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<long>::max_size() const [137]
-----------------------------------------------
                0.00    0.00       6/6           CSimpleTimer::CSimpleTimer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [12]
[138]    0.0    0.00    0.00       6         TimerData::TimerData(int const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [138]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >&, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >*, unsigned long) [149]
[139]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::deallocate(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >*, unsigned long) [139]
-----------------------------------------------
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > > >::destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>*) [150]
[140]    0.0    0.00    0.00       6         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>*) [140]
                0.00    0.00       6/6           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>::~pair() [155]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >&, unsigned long) [151]
[141]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::allocate(unsigned long, void const*) [141]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&&) [152]
[142]    0.0    0.00    0.00       6         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&&) [142]
                0.00    0.00       6/12          operator new(unsigned long, void*) [134]
                0.00    0.00       6/36          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&& std::forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >(std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData> >::type&) [124]
                0.00    0.00       6/6           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData>::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData, true>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TimerData>&&) [154]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::allocate(unsigned long, void const*) [141]
[143]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, TimerData> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<long, std::allocator<long> >::max_size() const [146]
[144]    0.0    0.00    0.00       6         std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() const [144]
-----------------------------------------------
                0.00    0.00       6/6           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<long*>(std::move_iterator<long*>) [170]
[145]    0.0    0.00    0.00       6         std::move_iterator<long*>::base() const [145]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<long, std::allocator<long> >::_M_default_append(unsigned long) [226]
                0.00    0.00       4/6           std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [198]
[146]    0.0    0.00    0.00       6         std::vector<long, std::allocator<long> >::max_size() const [146]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<long> >::max_size(std::allocator<long> const&) [153]
                0.00    0.00       6/6           std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() const [144]
-----------------------------------------------
                0.00    0.00       6/6           print_timing_results() [23]
